"id","dwerk","kondm","kondmt","ktgrm","ktgrmt","matnr","mvgr1","mvgr2","mvgr3","vkorg","vtweg","createddate","is_active","modifieddate"
"305465","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","4209","CO","2023-11-06 16:46:14.453872",True,"2023-11-06 16:46:14.453874"
"305466","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","2100","RE","2023-11-06 16:46:14.462722",True,"2023-11-06 16:46:14.462725"
"305467","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","4300","OM","2023-11-06 16:46:14.47278",True,"2023-11-06 16:46:14.472783"
"305468","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","2100","IO","2023-11-06 16:46:14.482016",True,"2023-11-06 16:46:14.482019"
"305469","","35","LUBE","HP","Hydrocarbon Products","3520400","","","01","4209","ST","2023-11-06 16:46:14.491086",True,"2023-11-06 16:46:14.491089"
"305470","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","4300","CO","2023-11-06 16:46:14.500296",True,"2023-11-06 16:46:14.500299"
"305471","","35","LUBE","HP","Hydrocarbon Products","3520400","","","01","3309","IO","2023-11-06 16:46:14.509027",True,"2023-11-06 16:46:14.509029"
"305472","","35","LUBE","HP","Hydrocarbon Products","3520400","","","01","1509","RE","2023-11-06 16:46:14.518049",True,"2023-11-06 16:46:14.518051"
"305473","","35","LUBE","HP","Hydrocarbon Products","3520400","","","01","1509","CO","2023-11-06 16:46:14.52735",True,"2023-11-06 16:46:14.527353"
"305474","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","4300","ST","2023-11-06 16:46:14.536601",True,"2023-11-06 16:46:14.536604"
"305475","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","2100","ST","2023-11-06 16:46:14.545522",True,"2023-11-06 16:46:14.545524"
"305476","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","4300","IO","2023-11-06 16:46:14.554439",True,"2023-11-06 16:46:14.554442"
"305477","","35","LUBE","HP","Hydrocarbon Products","3520400","","","01","1509","ST","2023-11-06 16:46:14.563319",True,"2023-11-06 16:46:14.563321"
"305478","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","2100","CO","2023-11-06 16:46:14.57241",True,"2023-11-06 16:46:14.572412"
"305479","","35","LUBE","HP","Hydrocarbon Products","3520400","","","01","4409","CO","2023-11-06 16:46:14.58136",True,"2023-11-06 16:46:14.581362"
"305480","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","3100","RE","2023-11-06 16:46:14.589972",True,"2023-11-06 16:46:14.589975"
"305481","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","4300","RE","2023-11-06 16:46:14.598725",True,"2023-11-06 16:46:14.598728"
"305482","","35","LUBE","HP","Hydrocarbon Products","3520400","","","01","4409","IO","2023-11-06 16:46:14.607352",True,"2023-11-06 16:46:14.607355"
"305483","","35","LUBE","HP","Hydrocarbon Products","3520400","","","01","4409","ST","2023-11-06 16:46:14.615883",True,"2023-11-06 16:46:14.615886"
"305484","","35","LUBE","HP","Hydrocarbon Products","3520400","","","01","1509","IO","2023-11-06 16:46:14.624528",True,"2023-11-06 16:46:14.624531"
"305485","","","","HP","Hydrocarbon Products","3520400","","O","01","4209","IO","2023-11-06 16:46:14.633214",True,"2023-11-06 16:46:14.633216"
"305486","","35","LUBE","HP","Hydrocarbon Products","3520400","","","01","3209","RE","2023-11-06 16:46:14.64173",True,"2023-11-06 16:46:14.641732"
"305487","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","3100","CO","2023-11-06 16:46:14.650307",True,"2023-11-06 16:46:14.650309"
"305488","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","3100","ST","2023-11-06 16:46:14.659032",True,"2023-11-06 16:46:14.659034"
"305489","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","3100","IO","2023-11-06 16:46:14.668059",True,"2023-11-06 16:46:14.668063"
"305490","","35","LUBE","HP","Hydrocarbon Products","3520400","","","01","4309","IO","2023-11-06 16:46:14.677021",True,"2023-11-06 16:46:14.677023"
"305491","","35","LUBE","HP","Hydrocarbon Products","3520400","","O","01","3200","ST","2023-11-06 16:46:14.686521",True,"2023-11-06 16:46:14.686525"
"305492","","35","LUBE","HP","Hydrocarbon Products","3520400","","","01","3209","CO","2023-11-06 16:46:14.698113",True,"2023-11-06 16:46:14.698117"
"305493","","35","LUBE","HP","Hydrocarbon Products","3520400","","","01","4309","ST","2023-11-06 16:46:14.707611",True,"2023-11-06 16:46:14.707615"
"305494","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","3200","MC","2023-11-06 16:46:14.717377",True,"2023-11-06 16:46:14.71738"
"305495","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","1400","CO","2023-11-06 16:46:14.728",True,"2023-11-06 16:46:14.728003"
"305496","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","1100","EX","2023-11-06 16:46:14.737112",True,"2023-11-06 16:46:14.737115"
"305497","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4400","MC","2023-11-06 16:46:14.746691",True,"2023-11-06 16:46:14.746694"
"305498","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","3200","CO","2023-11-06 16:46:14.755705",True,"2023-11-06 16:46:14.755708"
"305499","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4100","EX","2023-11-06 16:46:14.765462",True,"2023-11-06 16:46:14.765465"
"305500","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","1100","MC","2023-11-06 16:46:14.773505",True,"2023-11-06 16:46:14.773507"
"305501","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","2100","IO","2023-11-06 16:46:14.782428",True,"2023-11-06 16:46:14.782431"
"305502","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","1400","MC","2023-11-06 16:46:14.796529",True,"2023-11-06 16:46:14.796532"
"305503","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4100","ST","2023-11-06 16:46:14.812726",True,"2023-11-06 16:46:14.812729"
"305504","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","1400","ST","2023-11-06 16:46:14.822082",True,"2023-11-06 16:46:14.822083"
"305505","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","3200","EX","2023-11-06 16:46:14.832791",True,"2023-11-06 16:46:14.832794"
"305506","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","3100","EX","2023-11-06 16:46:14.844778",True,"2023-11-06 16:46:14.844781"
"305507","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4400","IO","2023-11-06 16:46:14.855187",True,"2023-11-06 16:46:14.85519"
"305508","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","1400","IO","2023-11-06 16:46:14.875023",True,"2023-11-06 16:46:14.875027"
"305509","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","2100","RE","2023-11-06 16:46:14.907098",True,"2023-11-06 16:46:14.907101"
"305510","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4100","MC","2023-11-06 16:46:14.920158",True,"2023-11-06 16:46:14.920161"
"305511","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4100","RE","2023-11-06 16:46:14.942438",True,"2023-11-06 16:46:14.942442"
"305512","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4100","IO","2023-11-06 16:46:14.952287",True,"2023-11-06 16:46:14.95229"
"305513","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","2100","EX","2023-11-06 16:46:14.968459",True,"2023-11-06 16:46:14.968461"
"305514","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","3100","MC","2023-11-06 16:46:14.987401",True,"2023-11-06 16:46:14.987404"
"305515","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","3100","IO","2023-11-06 16:46:14.998828",True,"2023-11-06 16:46:14.998832"
"305516","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","1100","CO","2023-11-06 16:46:15.008445",True,"2023-11-06 16:46:15.008448"
"305517","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","3200","ST","2023-11-06 16:46:15.019194",True,"2023-11-06 16:46:15.019196"
"305518","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","3100","CO","2023-11-06 16:46:15.031082",True,"2023-11-06 16:46:15.031499"
"305519","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4400","CO","2023-11-06 16:46:15.047866",True,"2023-11-06 16:46:15.047869"
"305520","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4400","EX","2023-11-06 16:46:15.057062",True,"2023-11-06 16:46:15.057065"
"305521","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","3200","IO","2023-11-06 16:46:15.066037",True,"2023-11-06 16:46:15.066039"
"305522","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","3100","ST","2023-11-06 16:46:15.074554",True,"2023-11-06 16:46:15.074555"
"305523","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","3100","RE","2023-11-06 16:46:15.084457",True,"2023-11-06 16:46:15.08446"
"305524","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4400","ST","2023-11-06 16:46:15.106582",True,"2023-11-06 16:46:15.106585"
"305525","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","1400","EX","2023-11-06 16:46:15.116711",True,"2023-11-06 16:46:15.116715"
"305526","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","1100","ST","2023-11-06 16:46:15.126111",True,"2023-11-06 16:46:15.126112"
"305527","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4200","RE","2023-11-06 16:46:15.13659",True,"2023-11-06 16:46:15.136593"
"305528","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4200","CO","2023-11-06 16:46:15.149799",True,"2023-11-06 16:46:15.149803"
"305529","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4200","IO","2023-11-06 16:46:15.172044",True,"2023-11-06 16:46:15.172047"
"305530","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","2100","MC","2023-11-06 16:46:15.185331",True,"2023-11-06 16:46:15.185335"
"305531","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4200","ST","2023-11-06 16:46:15.204883",True,"2023-11-06 16:46:15.204887"
"305532","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4200","MC","2023-11-06 16:46:15.219679",True,"2023-11-06 16:46:15.219683"
"305533","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","3200","RE","2023-11-06 16:46:15.236016",True,"2023-11-06 16:46:15.23602"
"305534","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","1400","RE","2023-11-06 16:46:15.300614",True,"2023-11-06 16:46:15.300617"
"305535","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","1100","IO","2023-11-06 16:46:15.315692",True,"2023-11-06 16:46:15.315694"
"305536","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","1100","RE","2023-11-06 16:46:15.332973",True,"2023-11-06 16:46:15.332977"
"305537","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","2100","ST","2023-11-06 16:46:15.34695",True,"2023-11-06 16:46:15.346955"
"305538","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","2100","CO","2023-11-06 16:46:15.359343",True,"2023-11-06 16:46:15.359347"
"305539","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4200","EX","2023-11-06 16:46:15.373994",True,"2023-11-06 16:46:15.373996"
"305540","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4400","RE","2023-11-06 16:46:15.384192",True,"2023-11-06 16:46:15.384195"
"305541","","35","LUBE","HP","Hydrocarbon Products","3651288","","","02","4100","CO","2023-11-06 16:46:15.394069",True,"2023-11-06 16:46:15.394071"
"305542","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","3200","ST","2023-11-06 16:46:15.404278",True,"2023-11-06 16:46:15.404281"
"305543","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","3200","IO","2023-11-06 16:46:15.419593",True,"2023-11-06 16:46:15.419597"
"305544","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","3100","CO","2023-11-06 16:46:15.435254",True,"2023-11-06 16:46:15.435258"
"305545","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4400","EX","2023-11-06 16:46:15.445499",True,"2023-11-06 16:46:15.445503"
"305546","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","3100","IO","2023-11-06 16:46:15.454626",True,"2023-11-06 16:46:15.454629"
"305547","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4100","CO","2023-11-06 16:46:15.466362",True,"2023-11-06 16:46:15.466364"
"305548","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","1100","ST","2023-11-06 16:46:15.481201",True,"2023-11-06 16:46:15.481204"
"305549","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","3100","MC","2023-11-06 16:46:15.490572",True,"2023-11-06 16:46:15.490575"
"305550","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4400","CO","2023-11-06 16:46:15.500569",True,"2023-11-06 16:46:15.500572"
"305551","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","3100","RE","2023-11-06 16:46:15.512736",True,"2023-11-06 16:46:15.512739"
"305552","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4400","RE","2023-11-06 16:46:15.532382",True,"2023-11-06 16:46:15.532387"
"305553","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4100","IO","2023-11-06 16:46:15.55778",True,"2023-11-06 16:46:15.557783"
"305554","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","3100","ST","2023-11-06 16:46:15.59181",True,"2023-11-06 16:46:15.591813"
"305555","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","3100","EX","2023-11-06 16:46:15.619092",True,"2023-11-06 16:46:15.619094"
"305556","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","1100","RE","2023-11-06 16:46:15.639119",True,"2023-11-06 16:46:15.639121"
"305557","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","1400","RE","2023-11-06 16:46:15.648737",True,"2023-11-06 16:46:15.648741"
"305558","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4100","RE","2023-11-06 16:46:15.658973",True,"2023-11-06 16:46:15.658976"
"305559","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4100","EX","2023-11-06 16:46:15.668115",True,"2023-11-06 16:46:15.668117"
"305560","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4400","MC","2023-11-06 16:46:15.676681",True,"2023-11-06 16:46:15.676683"
"305561","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4100","ST","2023-11-06 16:46:15.694025",True,"2023-11-06 16:46:15.694029"
"305562","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","1100","MC","2023-11-06 16:46:15.703496",True,"2023-11-06 16:46:15.7035"
"305563","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","3200","CO","2023-11-06 16:46:15.718169",True,"2023-11-06 16:46:15.718173"
"305564","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4100","MC","2023-11-06 16:46:15.730849",True,"2023-11-06 16:46:15.730852"
"305565","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","1100","EX","2023-11-06 16:46:15.754262",True,"2023-11-06 16:46:15.754265"
"305566","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4400","ST","2023-11-06 16:46:15.780553",True,"2023-11-06 16:46:15.780557"
"305567","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","1400","ST","2023-11-06 16:46:15.802979",True,"2023-11-06 16:46:15.802982"
"305568","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","2100","CO","2023-11-06 16:46:15.818848",True,"2023-11-06 16:46:15.81885"
"305569","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","2100","MC","2023-11-06 16:46:15.834354",True,"2023-11-06 16:46:15.834356"
"305570","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","1100","CO","2023-11-06 16:46:15.859777",True,"2023-11-06 16:46:15.859779"
"305571","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4200","MC","2023-11-06 16:46:15.869627",True,"2023-11-06 16:46:15.86963"
"305572","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","2100","IO","2023-11-06 16:46:15.877802",True,"2023-11-06 16:46:15.877805"
"305573","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4200","ST","2023-11-06 16:46:15.904357",True,"2023-11-06 16:46:15.904359"
"305574","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4200","IO","2023-11-06 16:46:15.912355",True,"2023-11-06 16:46:15.912358"
"305575","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4200","CO","2023-11-06 16:46:15.92493",True,"2023-11-06 16:46:15.924932"
"305576","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","1400","EX","2023-11-06 16:46:15.932115",True,"2023-11-06 16:46:15.932116"
"305577","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4200","RE","2023-11-06 16:46:15.938909",True,"2023-11-06 16:46:15.93891"
"305578","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","2100","ST","2023-11-06 16:46:15.945479",True,"2023-11-06 16:46:15.945481"
"305579","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","1400","CO","2023-11-06 16:46:15.95371",True,"2023-11-06 16:46:15.953712"
"305580","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","3200","MC","2023-11-06 16:46:15.960317",True,"2023-11-06 16:46:15.960319"
"305581","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","1400","IO","2023-11-06 16:46:15.977056",True,"2023-11-06 16:46:15.977059"
"305582","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","3200","RE","2023-11-06 16:46:15.987412",True,"2023-11-06 16:46:15.987414"
"305583","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","1100","IO","2023-11-06 16:46:15.994076",True,"2023-11-06 16:46:15.994078"
"305584","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","1400","MC","2023-11-06 16:46:16.002645",True,"2023-11-06 16:46:16.002647"
"305585","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","2100","EX","2023-11-06 16:46:16.017243",True,"2023-11-06 16:46:16.017245"
"305586","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4400","IO","2023-11-06 16:46:16.039788",True,"2023-11-06 16:46:16.03979"
"305587","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","2100","RE","2023-11-06 16:46:16.063912",True,"2023-11-06 16:46:16.063914"
"305588","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","3200","EX","2023-11-06 16:46:16.074204",True,"2023-11-06 16:46:16.074206"
"305589","","35","LUBE","HP","Hydrocarbon Products","3675288","","","02","4200","EX","2023-11-06 16:46:16.081675",True,"2023-11-06 16:46:16.081676"
"305590","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","3200","RE","2023-11-06 16:46:16.087377",True,"2023-11-06 16:46:16.087377"
"305591","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4200","EX","2023-11-06 16:46:16.094738",True,"2023-11-06 16:46:16.094739"
"305592","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","1100","RE","2023-11-06 16:46:16.102119",True,"2023-11-06 16:46:16.10212"
"305593","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","1400","EX","2023-11-06 16:46:16.10813",True,"2023-11-06 16:46:16.108132"
"305594","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4400","EX","2023-11-06 16:46:16.115943",True,"2023-11-06 16:46:16.115944"
"305595","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","1400","RE","2023-11-06 16:46:16.130876",True,"2023-11-06 16:46:16.130878"
"305596","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4200","RE","2023-11-06 16:46:16.143653",True,"2023-11-06 16:46:16.143656"
"305597","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4200","CO","2023-11-06 16:46:16.169206",True,"2023-11-06 16:46:16.169208"
"305598","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","3200","CO","2023-11-06 16:46:16.178394",True,"2023-11-06 16:46:16.178397"
"305599","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","3100","IO","2023-11-06 16:46:16.187211",True,"2023-11-06 16:46:16.187213"
"305600","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4100","EX","2023-11-06 16:46:16.19615",True,"2023-11-06 16:46:16.196152"
"305601","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4200","ST","2023-11-06 16:46:16.204897",True,"2023-11-06 16:46:16.204899"
"305602","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4200","MC","2023-11-06 16:46:16.222955",True,"2023-11-06 16:46:16.222959"
"305603","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","3200","EX","2023-11-06 16:46:16.233874",True,"2023-11-06 16:46:16.233876"
"305604","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","3100","CO","2023-11-06 16:46:16.243322",True,"2023-11-06 16:46:16.243324"
"305605","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","3100","MC","2023-11-06 16:46:16.252647",True,"2023-11-06 16:46:16.252649"
"305606","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4100","MC","2023-11-06 16:46:16.263957",True,"2023-11-06 16:46:16.263959"
"305607","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","3200","ST","2023-11-06 16:46:16.272585",True,"2023-11-06 16:46:16.272588"
"305608","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4400","MC","2023-11-06 16:46:16.280755",True,"2023-11-06 16:46:16.280757"
"305609","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","1400","CO","2023-11-06 16:46:16.301532",True,"2023-11-06 16:46:16.301535"
"305610","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4400","CO","2023-11-06 16:46:16.31221",True,"2023-11-06 16:46:16.312213"
"305611","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4100","CO","2023-11-06 16:46:16.31721",True,"2023-11-06 16:46:16.317212"
"305612","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","2100","RE","2023-11-06 16:46:16.322261",True,"2023-11-06 16:46:16.322262"
"305613","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","1100","IO","2023-11-06 16:46:16.330649",True,"2023-11-06 16:46:16.330651"
"305614","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4400","IO","2023-11-06 16:46:16.336124",True,"2023-11-06 16:46:16.336125"
"305615","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4200","IO","2023-11-06 16:46:16.341155",True,"2023-11-06 16:46:16.341156"
"305616","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","3200","IO","2023-11-06 16:46:16.346821",True,"2023-11-06 16:46:16.346822"
"305617","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","3200","MC","2023-11-06 16:46:16.352168",True,"2023-11-06 16:46:16.352169"
"305618","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","1400","IO","2023-11-06 16:46:16.357484",True,"2023-11-06 16:46:16.357485"
"305619","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","1100","MC","2023-11-06 16:46:16.363054",True,"2023-11-06 16:46:16.363055"
"305620","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","3100","RE","2023-11-06 16:46:16.368344",True,"2023-11-06 16:46:16.368345"
"305621","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","2100","ST","2023-11-06 16:46:16.375443",True,"2023-11-06 16:46:16.375445"
"305622","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4400","ST","2023-11-06 16:46:16.382798",True,"2023-11-06 16:46:16.382799"
"305623","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4100","RE","2023-11-06 16:46:16.392968",True,"2023-11-06 16:46:16.39297"
"305624","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","2100","MC","2023-11-06 16:46:16.400183",True,"2023-11-06 16:46:16.400185"
"305625","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","1400","ST","2023-11-06 16:46:16.407427",True,"2023-11-06 16:46:16.407429"
"305626","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","1100","EX","2023-11-06 16:46:16.420772",True,"2023-11-06 16:46:16.420774"
"305627","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","2100","CO","2023-11-06 16:46:16.437796",True,"2023-11-06 16:46:16.437799"
"305628","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4100","IO","2023-11-06 16:46:16.446618",True,"2023-11-06 16:46:16.446621"
"305629","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","1100","CO","2023-11-06 16:46:16.455377",True,"2023-11-06 16:46:16.45538"
"305630","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","1100","ST","2023-11-06 16:46:16.482907",True,"2023-11-06 16:46:16.48291"
"305631","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4400","RE","2023-11-06 16:46:16.493151",True,"2023-11-06 16:46:16.493154"
"305632","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","2100","IO","2023-11-06 16:46:16.502655",True,"2023-11-06 16:46:16.502658"
"305633","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","3100","EX","2023-11-06 16:46:16.516738",True,"2023-11-06 16:46:16.516741"
"305634","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","2100","EX","2023-11-06 16:46:16.531234",True,"2023-11-06 16:46:16.531237"
"305635","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","3100","ST","2023-11-06 16:46:16.543261",True,"2023-11-06 16:46:16.543264"
"305636","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","4100","ST","2023-11-06 16:46:16.550731",True,"2023-11-06 16:46:16.550734"
"305637","","35","LUBE","HP","Hydrocarbon Products","3932288","","","02","1400","MC","2023-11-06 16:46:16.558498",True,"2023-11-06 16:46:16.5585"
"305638","","35","LUBE","HP","Hydrocarbon Products","3939288","","","02","4400","CO","2023-11-06 16:46:16.565393",True,"2023-11-06 16:46:16.565395"
"305639","","35","LUBE","HP","Hydrocarbon Products","3939288","","","02","3200","ST","2023-11-06 16:46:16.572431",True,"2023-11-06 16:46:16.572433"
"305640","","35","LUBE","HP","Hydrocarbon Products","3939288","","","02","3100","ST","2023-11-06 16:46:16.580597",True,"2023-11-06 16:46:16.580599"
"305641","","35","LUBE","HP","Hydrocarbon Products","3939288","","","02","3200","EX","2023-11-06 16:46:16.588312",True,"2023-11-06 16:46:16.588314"
"305642","","35","LUBE","HP","Hydrocarbon Products","3939288","","","02","2100","RE","2023-11-06 16:46:16.596093",True,"2023-11-06 16:46:16.596095"
"305643","","35","LUBE","HP","Hydrocarbon Products","3939288","","","02","1100","IO","2023-11-06 16:46:16.603198",True,"2023-11-06 16:46:16.6032"
"305644","","35","LUBE","HP","Hydrocarbon Products","3939288","","","02","1100","RE","2023-11-06 16:46:16.611371",True,"2023-11-06 16:46:16.611373"
"305645","","35","LUBE","HP","Hydrocarbon Products","3939288","","","02","1400","EX","2023-11-06 16:46:16.62293",True,"2023-11-06 16:46:16.622933"
"305646","","35","LUBE","HP","Hydrocarbon Products","3939288","","","02","3100","RE","2023-11-06 16:46:16.632106",True,"2023-11-06 16:46:16.632109"
"305647","","35","LUBE","HP","Hydrocarbon Products","3939288","","","02","3100","EX","2023-11-06 16:46:16.641028",True,"2023-11-06 16:46:16.641029"
